superior_rating,price,variety,Crisp,Dry,Sweet,Finish,Firm,Fresh,Fruit,Full,Rich,Round,Soft,sentiment,variety_c,sweetness,acidity,tannin,alcohol,body,tfidf_tsne_1,tfidf_tsne_2,Ready,price_bracket
0,18,Red Blend,1,1,0,0,0,1,1,0,0,0,0,0.144,Rd,0.444,0.556,0.5,0.278,0.444,-22.638407,-11.869917,0,P
0,9,Merlot,0,0,0,1,0,0,0,0,0,0,0,-0.2,Mr,0.5,0.5,0.5,0.5,0.5,-24.640297,-33.706615,0,V
1,165,Marsanne,0,0,0,1,0,0,1,0,1,0,0,0.108,Me,0.571,0.429,0.5,0.5,0.571,6.444834,-59.557827,0,SL
1,61,Pinot Noir,0,1,0,0,1,0,1,0,1,0,0,-0.133,Pr,0.7,0.4,0.6,0.3,0.6,-35.163456,12.238646,0,L
1,90,Syrah,0,0,0,0,0,0,1,0,0,0,0,0.371,Sh,0.786,0.571,0.571,0.5,0.5,-5.699367,37.83434,0,L
0,42,Cabernet Franc,0,0,1,1,0,1,1,0,0,0,1,0.221,CF,0.583,0.333,0.417,0.417,0.417,7.553064,-10.327682,0,UP
1,72,Pinot Noir,0,0,0,0,0,0,1,0,1,0,0,-0.031,Pr,0.688,0.438,0.562,0.562,0.625,-23.755245,33.439392,0,L
0,18,Chardonnay,1,0,0,1,0,1,1,0,0,0,0,0.342,Cy,0.6,0.6,0.5,0.4,0.4,26.180418,-11.249344,0,P
0,22,Riesling,0,0,0,0,0,0,0,0,0,0,0,0.15,Rg,0.333,0.583,0.5,0.417,0.333,21.76568,-41.74368,0,SP
0,60,Pinot Noir,0,0,1,0,1,0,1,1,0,0,0,0.262,Pr,0.7,0.3,0.7,0.5,0.7,1.0921179,-16.424236,0,L
0,26,Pinot Noir,0,0,0,1,0,0,1,0,0,1,0,0.133,Pr,0.75,0.375,0.625,0.625,0.625,-3.9700072,-9.404129,0,SP
1,100,Champagne Blend,0,0,0,1,0,0,1,0,1,0,0,0.081,Cd,0.5,0.429,0.643,0.429,0.714,35.205265,38.026478,0,SL
1,21,Malbec,0,0,0,0,1,0,1,1,0,0,1,0.043,Mc,0.571,0.357,0.5,0.5,0.429,-39.07656,9.563593,0,SP
1,145,Chardonnay,0,0,0,0,0,0,1,0,1,0,0,-0.045,Cy,0.643,0.429,0.5,0.429,0.571,8.157162,53.155823,0,SL
0,20,Riesling,1,1,1,1,1,0,0,0,0,0,0,-0.06,Rg,0.429,0.5,0.571,0.357,0.5,-47.822357,-38.710037,0,SP
0,20,Rhône-style Red Blend,0,0,0,1,0,0,0,0,0,0,0,0.356,RR,0.5,0.571,0.571,0.5,0.571,-13.506156,-43.70981,0,SP
1,40,Chardonnay,0,0,0,1,0,0,1,1,0,1,0,-0.033,Cy,0.625,0.375,0.438,0.5,0.562,16.216675,42.634037,0,UP
1,13,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,1,0,0,0.018,BR,0.429,0.429,0.5,0.214,0.571,-42.04802,30.486618,0,PP
0,12,Rosé,0,0,0,0,0,1,1,0,0,0,0,0.158,Re,0.375,0.5,0.5,0.375,0.5,24.502512,-29.936247,0,PP
0,15,Pinot Blanc,1,0,0,1,0,0,1,0,0,0,0,0.297,Pc,0.5,0.583,0.5,0.417,0.5,6.2802415,-47.089207,0,P
0,15,Cabernet Franc,0,1,0,0,0,0,1,0,0,0,0,0.03,CF,0.3,0.5,0.5,0.1,0.5,-26.61296,-5.694059,0,P
1,260,Pinot Noir,0,1,0,0,1,1,1,0,0,0,0,0.169,Pr,0.5,0.5,0.571,0.429,0.5,-25.561708,19.5434,0,I
0,12,Rhône-style White Blend,0,0,0,1,0,0,1,0,0,1,0,-0.1,RW,0.8,0.4,0.4,0.6,0.5,17.223545,-28.49875,0,PP
0,15,Gamay,0,0,0,0,0,0,1,0,0,0,1,0.35,Gy,0.625,0.5,0.375,0.5,0.5,-8.049863,-21.587729,0,P
0,12,Bordeaux-style White Blend,1,0,0,0,0,1,1,0,0,0,0,0.157,BW,0.333,0.667,0.667,0.167,0.5,41.844902,-7.701036,0,PP
0,15,Chardonnay,1,0,0,0,1,1,1,0,0,0,0,0.108,Cy,0.2,0.6,0.7,0.1,0.6,22.524977,0.88582176,0,P
0,26,Chardonnay,0,0,0,0,0,1,1,0,1,0,0,0.415,Cy,0.6,0.5,0.5,0.4,0.5,14.545565,13.297887,0,SP
0,16,Rhône-style Red Blend,1,0,0,0,0,0,1,0,0,0,0,0.238,RR,0.5,0.667,0.5,0.417,0.583,-4.557037,-51.8525,0,P
1,80,Champagne Blend,0,0,0,0,0,0,1,0,1,0,0,0.246,Cd,0.75,0.417,0.5,0.5,0.583,4.2505693,27.47143,0,L
1,58,Pinot Gris,0,0,0,0,0,0,0,1,1,0,0,0.454,Ps,0.5,0.444,0.556,0.667,0.722,33.38156,-49.26979,0,L
0,16,Bordeaux-style White Blend,0,0,0,0,0,0,1,0,1,0,0,0.258,BW,0.7,0.4,0.5,0.6,0.6,-9.032419,30.726025,0,P
1,60,Pinot Noir,0,0,0,0,0,0,0,1,1,0,1,0.116,Pr,0.5,0.389,0.444,0.5,0.667,-32.91281,6.804799,0,L
1,60,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,0,0,0,0.128,BR,0.571,0.5,0.571,0.429,0.5,-15.481309,19.9444,1,L
1,56,Pinot Noir,0,1,0,0,1,1,1,0,0,0,0,0.048,Pr,0.5,0.5,0.667,0.333,0.583,-19.067514,17.081238,0,L
0,100,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.236,BR,0.583,0.5,0.5,0.5,0.5,-48.627647,22.74905,0,SL
1,105,Chardonnay,1,0,0,1,0,0,1,0,1,1,1,0.171,Cy,0.5,0.25,0.25,0.375,0.625,47.62365,-0.5175074,0,SL
0,50,Chardonnay,0,0,0,1,0,0,1,1,0,0,0,0.453,Cy,0.5,0.4,0.5,0.5,0.6,12.056106,16.425833,0,L
1,27,Bordeaux-style Red Blend,0,1,1,0,0,0,1,0,0,0,0,0.237,BR,0.8,0.4,0.5,0.4,0.5,-15.386697,33.67679,0,SP
0,32,Champagne Blend,0,0,0,0,0,1,0,0,0,0,0,0.36,Cd,0.4,0.5,0.5,0.4,0.5,11.831215,-28.159925,0,UP
0,23,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.2,BR,0.643,0.429,0.429,0.5,0.5,-5.867741,54.77787,1,SP
1,24,Gewürztraminer,0,1,0,0,0,1,1,1,0,0,0,0.171,Gr,0.5,0.5,0.5,0.5,0.625,28.774097,-49.62647,0,SP
1,75,Champagne Blend,0,0,0,0,0,1,0,0,0,0,0,0.38,Cd,0.5,0.5,0.5,0.375,0.25,8.038669,0.35951248,0,L
1,30,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,1,0,0,-0.085,BR,0.429,0.357,0.5,0.429,0.571,-19.057953,2.1305625,1,UP
0,8,Merlot,0,0,0,0,0,0,1,0,0,0,0,0.292,Mr,0.4,0.5,0.5,0.4,0.5,10.423377,-25.67577,0,V
0,12,Rosé,1,0,0,0,0,1,1,0,0,0,0,0.194,Re,0.4,0.7,0.5,0.3,0.5,23.52981,-25.676655,0,PP
0,35,Sauvignon Blanc,1,0,0,0,0,1,1,0,0,0,0,0.038,Sc,0.5,0.625,0.625,0.375,0.625,34.071247,-5.889677,0,UP
0,12,Bordeaux-style White Blend,0,0,0,1,0,0,0,1,0,1,0,0.317,BW,0.6,0.3,0.4,0.7,0.6,19.547907,15.82664,0,PP
1,93,Pinot Noir,0,1,0,0,1,0,1,0,1,0,0,0.078,Pr,0.5,0.429,0.571,0.429,0.571,-15.009118,54.60949,0,L
1,102,Pinot Noir,0,0,0,0,1,0,1,0,0,0,0,0.008,Pr,0.714,0.5,0.571,0.571,0.5,-32.438854,33.59172,0,SL
1,12,Malbec,0,1,0,0,0,0,1,0,0,0,0,0.148,Mc,0.5,0.5,0.5,0.417,0.5,-33.45526,38.6836,0,PP
1,21,White Blend,0,0,0,0,0,0,1,1,0,0,0,0.346,Wd,0.688,0.312,0.438,0.562,0.562,28.075184,27.817822,0,SP
1,114,Chardonnay,0,0,0,0,0,0,0,1,0,0,0,0.243,Cy,0.5,0.357,0.5,0.571,0.714,19.502565,60.246227,0,SL
0,27,Riesling,0,0,0,0,0,1,0,0,0,0,0,0.319,Rg,0.438,0.5,0.5,0.438,0.5,6.68098,-64.62702,0,SP
1,18,Rosé,0,0,0,0,0,0,1,0,0,0,0,0.337,Re,0.5,0.4,0.4,0.4,0.5,9.783221,-13.822003,1,P
1,50,Chardonnay,1,0,0,1,0,0,0,1,0,1,0,0.283,Cy,0.375,0.375,0.375,0.5,0.625,17.2594,-8.230644,0,L
0,20,Rosé,1,0,0,0,0,0,1,0,0,0,0,0.338,Re,0.4,0.7,0.6,0.2,0.5,29.73086,-25.101103,0,SP
1,42,Pinot Gris,0,0,0,0,0,0,1,0,1,0,0,0.265,Ps,0.5,0.417,0.583,0.5,0.583,11.953962,26.340889,0,UP
0,9,Cabernet Sauvignon,0,0,0,0,0,0,1,1,0,0,0,0.107,Cn,0.5,0.429,0.5,0.5,0.571,-25.852064,17.614231,0,V
1,24,Champagne Blend,0,1,0,0,0,1,1,1,1,0,0,0.223,Cd,0.357,0.357,0.571,0.429,0.714,-24.680763,22.508339,0,SP
1,150,Champagne Blend,0,0,0,0,0,1,0,0,1,0,0,0.275,Cd,0.5,0.375,0.5,0.5,0.625,31.619553,19.051773,0,SL
1,60,Riesling,1,0,0,0,0,0,0,0,1,0,0,0.133,Rg,0.333,0.5,0.5,0.5,0.583,-56.392025,7.795622,0,L
0,20,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,0.138,BR,0.643,0.5,0.643,0.429,0.571,-31.157663,23.575869,0,SP
1,63,Pinot Noir,0,0,1,0,0,0,0,0,1,0,0,-0.005,Pr,0.556,0.389,0.5,0.5,0.444,-53.2675,-3.5097346,0,L
1,69,Syrah,0,0,0,0,0,0,0,0,0,0,0,0.1,Sh,0.6,0.4,0.5,0.5,0.5,-11.861881,-31.100567,0,L
1,75,Pinot Noir,0,0,0,0,0,1,1,0,0,0,0,0.307,Pr,0.5,0.5,0.5,0.375,0.375,-5.164606,6.188562,0,L
0,14,Bordeaux-style White Blend,0,0,0,0,0,0,1,1,1,0,1,0.212,BW,0.5,0.286,0.429,0.571,0.643,15.516823,13.227091,0,PP
0,19,Bordeaux-style Red Blend,0,1,0,0,1,0,1,0,0,0,0,-0.144,BR,0.2,0.5,0.7,0.3,0.5,-34.125412,-0.4141233,0,P
1,27,Pinot Gris,0,0,0,0,0,0,0,0,1,0,0,0.454,Ps,0.333,0.417,0.583,0.333,0.667,-35.887318,1.6732364,0,SP
1,90,Bordeaux-style Red Blend,0,0,0,0,1,1,1,1,1,0,0,0.113,BR,0.5,0.389,0.611,0.556,0.611,-0.95797235,24.794584,0,L
0,48,Pinot Noir,0,1,0,1,0,1,1,0,0,0,0,0.205,Pr,0.417,0.5,0.5,0.333,0.5,-23.769659,10.867465,0,UP
0,49,Champagne Blend,0,1,0,0,0,0,1,0,0,0,1,-0.033,Cd,0.5,0.444,0.444,0.278,0.5,30.013872,38.310986,0,UP
0,18,Rosé,1,0,0,1,0,1,1,0,0,0,0,0.26,Re,0.4,0.5,0.5,0.3,0.5,21.348938,-27.73019,0,P
0,19,Sauvignon Blanc,0,0,0,0,0,1,1,1,1,0,1,0.197,Sc,0.643,0.286,0.5,0.571,0.714,32.407097,11.332274,0,P
0,22,Rhône-style White Blend,1,0,0,1,0,1,1,0,0,1,0,0.037,RW,0.583,0.417,0.5,0.417,0.583,54.43423,-1.1276194,0,SP
0,45,Bordeaux-style Red Blend,0,0,0,1,0,0,0,0,0,0,1,0.044,BR,0.5,0.4,0.4,0.5,0.4,-9.020873,-47.886543,1,UP
0,14,Red Blend,0,0,0,0,0,0,0,1,0,0,0,-0.099,Rd,0.429,0.429,0.5,0.357,0.571,-39.696903,16.75802,1,PP
0,21,Pinot Blanc,1,0,0,0,0,1,1,0,0,0,1,0.366,Pc,0.417,0.583,0.417,0.417,0.5,24.000921,-14.320582,0,SP
0,23,Chardonnay,0,0,0,0,0,1,0,0,0,0,0,0.214,Cy,0.5,0.5,0.583,0.5,0.417,44.45221,-16.594982,1,SP
0,17,Rhône-style Red Blend,0,0,0,1,0,0,1,0,1,0,0,0.042,RR,0.5,0.357,0.571,0.429,0.643,-36.476673,-36.2185,0,P
1,32,Rosé,0,0,0,0,0,0,1,0,0,0,0,0.45,Re,0.5,0.5,0.5,0.5,0.5,4.4767585,1.8920088,0,UP
0,21,Gamay,1,0,0,0,0,1,1,0,0,0,0,0.183,Gy,0.375,0.625,0.625,0.5,0.75,-10.632607,-6.9806395,0,SP
0,13,Marsanne,1,0,0,0,0,1,0,0,0,0,0,0.322,Me,0.167,0.667,0.5,0.167,0.667,-28.462944,-14.779927,0,PP
1,70,Pinot Noir,0,1,0,0,0,0,1,0,0,0,0,0.071,Pr,0.571,0.5,0.643,0.357,0.643,1.0699099,40.76532,0,L
0,16,Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.167,Rd,0.5,0.5,0.5,0.5,0.5,-7.9595027,-6.3175344,1,P
1,25,Rhône-style Red Blend,0,0,0,1,0,0,0,1,0,0,0,0.058,RR,0.583,0.333,0.5,0.667,0.583,-34.243687,-38.008266,0,SP
1,35,Chardonnay,0,0,0,0,0,0,1,1,0,0,0,0.196,Cy,0.5,0.417,0.5,0.5,0.5,-9.634822,26.836319,0,UP
0,17,Gamay,0,0,0,0,0,1,1,0,0,1,0,0.338,Gy,0.7,0.4,0.4,0.4,0.6,-2.2538688,-18.372314,0,P
0,18,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,-0.178,BR,0.5,0.5,0.667,0.5,0.5,-26.7983,4.123263,0,P
0,13,Rhône-style White Blend,1,0,0,1,0,1,1,0,0,0,0,0.228,RW,0.5,0.6,0.5,0.4,0.6,0.9616833,-44.14425,0,PP
0,25,Sauvignon Blanc,1,0,0,1,0,0,0,0,0,0,0,0.012,Sc,0.25,0.625,0.5,0.25,0.375,41.218307,-7.450861,0,SP
1,29,Bordeaux-style White Blend,0,0,0,0,0,0,0,0,1,0,0,-0.089,BW,0.429,0.429,0.5,0.429,0.643,24.453852,20.090601,0,SP
0,14,Rosé,0,0,0,0,0,1,1,0,0,0,0,0.2,Re,0.625,0.5,0.5,0.5,0.375,5.5372353,-16.943613,0,PP
1,90,Pinot Noir,0,0,0,0,0,0,1,1,0,0,0,0.207,Pr,0.643,0.429,0.571,0.571,0.643,-31.90503,27.610239,0,L
0,17,Sauvignon Blanc,0,0,0,0,0,0,0,0,0,1,1,0.025,Sc,0.6,0.3,0.3,0.5,0.5,16.921131,15.495092,0,P
0,54,Chardonnay,1,0,0,0,0,1,0,0,0,0,0,0.356,Cy,0.4,0.6,0.5,0.4,0.4,29.577265,-25.644672,0,L
0,46,Champagne Blend,1,0,0,0,0,1,1,0,0,0,1,0.194,Cd,0.4,0.5,0.4,0.3,0.5,24.094156,-29.672722,0,UP
1,50,Sauvignon Blanc,0,0,0,0,0,0,1,0,1,0,0,0.295,Sc,0.6,0.4,0.6,0.5,0.7,-19.869583,51.15957,0,L
1,100,Pinot Noir,0,0,0,0,1,0,1,0,0,0,0,0.067,Pr,0.571,0.5,0.714,0.5,0.571,-11.570058,-10.090619,0,SL
0,30,Syrah,0,0,0,0,0,0,1,0,0,0,0,-0.109,Sh,0.714,0.5,0.5,0.5,0.429,-22.612076,44.399643,0,UP
0,20,Bordeaux-style Red Blend,0,0,0,1,0,0,0,0,0,0,0,-0.067,BR,0.5,0.5,0.5,0.5,0.4,-40.56939,6.1736283,0,SP
0,20,Chardonnay,0,0,0,0,0,0,1,0,0,0,1,0.311,Cy,0.625,0.375,0.375,0.375,0.25,-0.70313406,-22.53223,0,SP
1,20,Rhône-style Red Blend,0,0,0,1,0,0,0,1,0,0,0,0.24,RR,0.55,0.45,0.5,0.6,0.6,-14.039759,-36.51051,0,SP
0,21,Gewürztraminer,0,0,0,0,0,0,1,0,1,0,1,0.279,Gr,0.562,0.375,0.5,0.438,0.5,22.37016,-57.379543,0,SP
0,20,Sauvignon Blanc,0,0,0,0,0,0,0,0,0,1,0,1.0,Sc,0.667,0.167,0.333,0.5,0.5,15.210917,-2.85399,0,SP
0,40,Chardonnay,0,0,0,0,0,1,0,0,0,0,0,0.55,Cy,0.333,0.75,0.583,0.333,0.5,38.3124,2.180089,0,UP
0,14,Chardonnay,1,0,0,0,0,0,1,0,0,0,0,0.322,Cy,0.5,0.562,0.5,0.5,0.5,40.173225,-31.34091,0,PP
1,22,Grenache,0,1,0,1,0,0,1,0,1,0,0,0.179,Ge,0.5,0.417,0.417,0.417,0.5,-7.0753636,-45.260002,0,SP
0,50,Champagne Blend,0,0,0,0,0,0,1,0,0,0,0,0.067,Cd,0.5,0.5,0.583,0.417,0.583,33.503082,31.25002,0,L
1,17,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,0,0,0,0.098,BR,0.5,0.5,0.583,0.5,0.583,-31.79324,44.385662,0,P
0,22,Chardonnay,0,0,0,0,0,0,1,0,0,0,0,0.05,Cy,0.625,0.5,0.5,0.5,0.625,-4.8239493,34.00043,0,SP
0,36,Pinot Noir,0,0,0,0,0,1,1,0,0,0,1,0.258,Pr,0.6,0.4,0.4,0.5,0.5,-11.832282,-3.8185217,0,UP
0,25,Chenin Blanc,0,0,0,0,0,1,1,0,0,0,1,0.033,Cc,0.5,0.25,0.375,0.5,0.5,15.796174,12.724529,0,SP
1,312,Pinot Noir,0,0,0,0,0,0,1,0,0,0,0,0.304,Pr,0.562,0.375,0.5,0.5,0.5,-9.3073,55.99799,0,I
0,12,Chardonnay,1,0,1,1,0,1,1,0,0,0,0,0.304,Cy,0.429,0.714,0.5,0.286,0.357,24.179926,-10.164129,0,PP
0,46,Rosé,1,0,0,0,0,1,1,0,0,0,0,0.321,Re,0.5,0.667,0.5,0.417,0.417,23.23721,-12.90219,0,UP
0,20,Bordeaux-style Red Blend,0,1,0,0,1,0,0,0,0,0,0,0.108,BR,0.5,0.5,0.667,0.5,0.5,-17.301624,5.899184,0,SP
0,25,Chardonnay,0,0,0,0,0,0,1,0,0,0,0,-0.267,Cy,0.667,0.5,0.667,0.5,0.667,-12.942961,-2.0454128,0,SP
1,35,Rhône-style Red Blend,0,0,0,1,0,0,0,0,1,0,0,0.192,RR,0.5,0.429,0.5,0.571,0.571,-28.625378,-34.20779,0,UP
1,28,Rhône-style Red Blend,0,0,0,1,0,0,1,0,1,0,0,0.363,RR,0.714,0.286,0.5,0.5,0.571,2.51314,24.60385,0,SP
1,65,Bordeaux-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.6,BR,0.643,0.5,0.5,0.429,0.5,-22.79256,52.908096,0,L
0,21,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,1,0.05,BR,0.7,0.2,0.3,0.4,0.6,3.0343544,-7.049095,0,SP
0,27,Rhône-style Red Blend,0,1,0,0,0,0,1,0,0,0,0,-0.087,RR,0.4,0.5,0.6,0.2,0.5,-30.727823,1.5274354,0,SP
1,29,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,0,0,0.114,BR,0.571,0.429,0.5,0.571,0.5,-29.082657,42.806484,0,SP
0,13,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,1,1,0,-0.037,BR,0.5,0.375,0.375,0.375,0.5,-27.920368,37.48292,0,PP
0,13,Bordeaux-style Red Blend,0,0,0,0,1,1,1,0,1,0,0,-0.08,BR,0.5,0.429,0.714,0.429,0.714,-17.28834,24.278435,0,PP
1,50,Pinot Noir,0,0,0,0,0,0,1,0,1,0,0,0.182,Pr,0.667,0.417,0.667,0.5,0.75,-21.942093,17.655909,0,L
1,97,Pinot Noir,0,0,0,0,1,0,1,0,0,0,0,-0.029,Pr,0.667,0.5,0.583,0.5,0.417,-17.14403,34.201237,0,L
0,20,Chenin Blanc,1,1,0,0,0,1,0,0,1,0,1,0.24,Cc,0.333,0.417,0.5,0.333,0.667,27.951159,1.8498106,0,SP
0,20,Chardonnay,0,0,0,0,0,0,1,1,0,0,0,0.267,Cy,0.6,0.4,0.5,0.6,0.8,-10.560532,-42.186703,0,SP
0,13,Rhône-style Red Blend,0,0,0,0,0,0,0,0,0,0,0,-0.167,RR,0.5,0.5,0.5,0.5,0.4,-7.8297577,-52.036915,0,PP
0,15,Rosé,0,0,0,0,0,1,1,0,0,0,0,0.2,Re,0.6,0.5,0.5,0.5,0.6,3.3576388,-32.96537,0,P
0,32,Pinot Noir,0,0,0,0,0,0,1,0,0,0,0,0.5,Pr,0.5,0.6,0.6,0.3,0.6,-8.062498,-18.32706,0,UP
0,18,Rosé,0,1,0,0,0,0,0,0,0,0,0,-0.215,Re,0.3,0.5,0.5,0.3,0.5,-47.52746,-9.954603,0,P
1,75,Pinot Noir,0,1,1,1,1,0,1,0,1,0,0,0.051,Pr,0.5,0.333,0.583,0.5,0.583,-16.604818,11.9791355,0,L
0,60,Chardonnay,1,0,0,0,0,0,0,0,0,1,0,0.133,Cy,0.4,0.5,0.5,0.5,0.6,2.9843926,41.171284,0,L
0,10,Bordeaux-style White Blend,0,0,0,0,0,1,1,0,0,0,0,0.338,BW,0.625,0.5,0.5,0.5,0.5,48.68472,32.843876,0,PP
1,75,Gewürztraminer,0,0,1,0,0,1,0,0,1,0,0,0.111,Gr,0.6,0.45,0.5,0.45,0.55,55.16928,-18.78677,0,L
0,22,Syrah,0,0,0,0,0,0,1,0,0,0,0,0.168,Sh,0.571,0.5,0.5,0.5,0.5,-15.820356,-30.388075,0,SP
0,35,Chardonnay,1,0,0,0,0,1,0,0,1,0,0,0.317,Cy,0.643,0.429,0.5,0.429,0.5,27.039091,-6.3787656,0,UP
1,155,Pinot Noir,0,1,0,0,1,0,1,0,0,0,1,0.05,Pr,0.571,0.5,0.643,0.429,0.571,-35.511093,25.296154,0,SL
1,49,Rhône-style Red Blend,0,1,0,1,0,0,1,0,0,1,0,-0.04,RR,0.5,0.429,0.429,0.5,0.429,-41.484627,36.989044,0,UP
1,30,Sauvignon Blanc,0,0,0,0,0,1,1,1,1,0,0,0.575,Sc,0.688,0.375,0.5,0.562,0.625,-5.975595,21.216824,0,UP
0,7,Red Blend,0,0,0,1,0,0,0,0,0,0,0,0.192,Rd,0.5,0.5,0.5,0.5,0.5,-15.583613,-45.32794,0,V
0,35,Bordeaux-style Red Blend,0,1,0,0,0,1,1,0,0,0,0,0.233,BR,0.417,0.5,0.667,0.333,0.667,-24.063705,27.82719,0,UP
1,26,Gamay,0,0,0,0,1,0,0,0,0,0,0,-0.12,Gy,0.438,0.5,0.625,0.375,0.5,-39.8508,0.26862037,0,SP
0,17,Rosé,0,0,0,1,0,0,1,0,1,0,1,0.219,Re,0.375,0.25,0.5,0.375,0.75,12.783243,7.4538903,0,P
0,261,Pinot Noir,0,0,0,0,0,0,1,0,0,0,0,-0.005,Pr,0.643,0.5,0.5,0.5,0.429,-45.03837,-5.2435246,0,I
1,74,Chardonnay,1,0,0,0,0,0,1,0,1,0,0,0.148,Cy,0.611,0.5,0.556,0.444,0.611,20.78829,19.624804,1,L
0,15,Rosé,1,0,0,1,0,0,1,0,0,0,0,0.377,Re,0.4,0.6,0.6,0.3,0.5,21.200832,-2.4659543,0,P
1,28,Muscat,0,1,0,0,0,1,0,0,0,0,0,0.107,Mt,0.5,0.5,0.5,0.438,0.562,27.943665,-54.201946,0,SP
0,9,Rosé,0,0,0,0,0,0,1,0,0,0,0,0.425,Re,0.625,0.625,0.5,0.5,0.375,22.893667,-19.298244,0,V
1,33,Bordeaux-style White Blend,1,0,0,0,0,0,1,1,0,0,0,-0.058,BW,0.571,0.5,0.5,0.429,0.571,8.204675,37.254498,0,UP
1,190,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,1,0,0,0.381,BR,0.417,0.417,0.5,0.5,0.583,-6.8363547,8.024675,0,SL
0,20,Riesling,0,1,0,1,0,0,1,0,0,0,0,0.217,Rg,0.5,0.5,0.5,0.417,0.5,36.859356,-36.188213,0,SP
0,15,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,-0.197,BR,0.5,0.625,0.5,0.125,0.5,-42.32565,30.318947,0,P
0,15,Chardonnay,0,0,0,0,0,1,0,0,0,0,1,0.34,Cy,0.4,0.5,0.5,0.4,0.6,35.41948,-14.632244,0,P
1,105,Pinot Noir,0,0,0,1,0,0,1,0,1,0,0,0.069,Pr,0.583,0.417,0.5,0.417,0.667,-28.933897,14.005021,0,SL
0,9,Cabernet Franc,0,1,0,0,0,0,0,0,0,0,0,-0.1,CF,0.333,0.5,0.5,0.417,0.333,-24.58475,3.8038456,0,V
1,25,Riesling,0,1,0,0,0,1,1,0,0,0,0,0.367,Rg,0.583,0.583,0.583,0.333,0.5,24.82742,7.755223,0,SP
0,27,Gewürztraminer,0,1,0,0,0,0,0,0,0,0,0,0.333,Gr,0.417,0.5,0.5,0.417,0.417,55.62246,-13.08906,0,SP
0,14,Chardonnay,0,0,0,0,0,1,1,0,0,0,1,0.245,Cy,0.625,0.438,0.438,0.562,0.562,44.14543,-34.614285,0,PP
0,30,Chardonnay,1,0,0,0,0,0,1,0,0,1,1,0.053,Cy,0.583,0.333,0.333,0.417,0.583,10.908945,6.096717,0,UP
1,25,Bordeaux-style Red Blend,0,0,1,0,0,0,1,1,1,0,0,0.318,BR,0.583,0.25,0.583,0.583,0.833,-4.696455,22.08946,0,SP
0,44,Malbec,0,0,0,0,0,0,1,0,1,0,0,0.174,Mc,0.5,0.4,0.8,0.4,0.8,-40.244717,-17.01125,0,UP
1,18,Rosé,0,0,0,0,0,1,0,1,1,0,0,0.306,Re,0.417,0.333,0.5,0.5,0.667,1.1722924,7.773899,1,P
0,13,Rosé,0,0,0,0,0,0,1,0,0,0,0,0.027,Re,0.571,0.5,0.5,0.5,0.571,49.042225,-20.85768,0,PP
0,12,Chardonnay,0,0,0,1,0,0,1,0,1,1,1,0.175,Cy,0.583,0.25,0.333,0.417,0.583,28.986917,-34.366386,0,PP
0,16,Chardonnay,0,0,0,0,0,1,0,0,0,0,1,0.344,Cy,0.375,0.25,0.375,0.5,0.375,13.01963,-6.94883,0,P
1,25,Rhône-style Red Blend,0,0,1,1,0,0,1,0,1,0,0,0.093,RR,0.643,0.321,0.5,0.571,0.571,-17.122936,-47.71948,0,SP
0,10,Chardonnay,0,0,0,0,0,1,0,0,0,0,0,0.38,Cy,0.5,0.5,0.5,0.5,0.5,11.618725,-24.594229,0,PP
0,56,Chardonnay,1,0,0,0,0,0,0,0,0,1,0,0.167,Cy,0.5,0.5,0.4,0.4,0.5,-57.398376,5.028344,0,L
1,70,Chardonnay,1,0,0,1,0,0,1,0,1,1,0,-0.067,Cy,0.3,0.5,0.4,0.3,0.6,7.0093036,27.698214,0,L
1,16,Rosé,0,0,0,1,0,0,1,0,0,0,0,0.05,Re,0.583,0.5,0.5,0.583,0.583,-4.2465105,-45.690826,0,P
1,60,Champagne Blend,1,0,0,0,0,1,0,1,0,0,0,0.396,Cd,0.438,0.562,0.5,0.5,0.562,25.409733,-36.52385,0,L
0,18,Rhône-style White Blend,0,0,0,0,0,0,0,1,0,0,0,0.071,RW,0.6,0.4,0.5,0.7,0.7,57.749146,4.9800487,0,P
0,18,Malbec,0,0,0,0,0,0,1,0,0,0,1,0.233,Mc,0.75,0.375,0.625,0.5,0.5,8.055192,-8.552049,0,P
1,40,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,-0.125,BR,0.583,0.5,0.583,0.5,0.667,-29.826725,41.5547,0,UP
